Episode,Reward,Steps,Reason
4133,6.97,7,FALL
4134,29.04,15,FALL
4135,9.99,8,FALL
4136,43.38,21,FALL
4137,31.96,16,FALL
4138,29.71,16,FALL
4139,-0.95,5,FALL
4140,8.11,9,FALL
4141,25.10,13,FALL
4142,26.08,15,FALL
4143,27.18,14,FALL
4144,4.74,7,FALL
4145,24.49,16,FALL
4146,153.05,55,FALL
4147,1.04,6,FALL
4148,26.31,15,FALL
4149,5.53,8,FALL
4150,27.30,15,FALL
4151,33.42,17,FALL
4152,24.98,14,FALL
4153,43.27,19,FALL
4154,5.69,7,FALL
4155,48.23,21,FALL
4156,32.80,16,FALL
4157,32.00,16,FALL
4158,1.90,6,FALL
4159,6.05,7,FALL
4160,6.05,8,FALL
4161,34.99,17,FALL
4162,7.76,8,FALL
4163,18.38,11,FALL
4164,7.74,8,FALL
4165,-0.49,5,FALL
4166,17.32,12,FALL
4167,19.40,13,FALL
4168,14.92,10,FALL
4169,-3.26,4,FALL
4170,5.50,8,FALL
4171,24.44,14,FALL
4172,36.37,18,FALL
4173,-0.41,5,FALL
4174,12.04,9,FALL
4175,25.56,14,FALL
4176,12.16,10,FALL
4177,27.54,15,FALL
4178,29.05,15,FALL
4179,27.42,15,FALL
4180,2.92,6,FALL
4181,16.54,12,FALL
4182,29.27,16,FALL
4183,27.20,14,FALL
4184,-2.82,4,FALL
4185,10.32,9,FALL
4186,24.20,14,FALL
4187,44.67,20,FALL
4188,51.40,22,FALL
4189,67.90,28,FALL
4190,16.88,11,FALL
4191,120.43,44,FALL
4192,47.97,20,FALL
4193,9.78,8,FALL
4194,8.96,9,FALL
4195,24.74,14,FALL
4196,25.16,14,FALL
4197,35.68,18,FALL
4198,28.54,15,FALL
4199,32.60,16,FALL
4200,29.08,15,FALL
4201,2.93,5,FALL
4202,24.53,14,FALL
4203,34.22,16,FALL
4204,5.40,7,FALL
4205,29.89,15,FALL
4206,-0.58,5,FALL
4207,71.39,28,FALL
4208,36.42,17,FALL
4209,14.11,11,FALL
4210,31.28,16,FALL
4211,-1.51,5,FALL
4212,45.61,20,FALL
4213,37.26,17,FALL
4214,27.62,16,FALL
4215,121.01,45,FALL
4216,14.48,11,FALL
4217,7.68,8,FALL
4218,42.21,20,FALL
4219,1.77,6,FALL
4220,27.13,16,FALL
4221,35.62,17,FALL
4222,43.10,20,FALL
4223,20.92,13,FALL
4224,36.34,17,FALL
4225,16.50,11,FALL
4226,69.74,29,FALL
4227,21.51,13,FALL
4228,22.84,13,FALL
4229,37.70,17,FALL
4230,32.92,16,FALL
4231,2.19,6,FALL
4232,23.48,15,FALL
4233,-1.12,4,FALL
4234,32.34,16,FALL
4235,35.75,17,FALL
4236,27.90,15,FALL
4237,0.86,5,FALL
4238,17.36,11,FALL
4239,14.97,11,FALL
4240,16.90,12,FALL
4241,30.24,15,FALL
4242,13.47,10,FALL
4243,88.13,35,FALL
4244,32.34,16,FALL
4245,-0.81,5,FALL
4246,9.71,9,FALL
4247,12.73,10,FALL
4248,32.21,16,FALL
4249,10.45,9,FALL
4250,23.77,14,FALL
4251,28.48,15,FALL
4252,11.29,10,FALL
4253,37.35,18,FALL
4254,9.09,8,FALL
4255,27.05,15,FALL
4256,32.75,16,FALL
4257,-2.81,4,FALL
4258,-0.41,6,FALL
4259,28.39,15,FALL
4260,29.48,16,FALL
4261,26.22,15,FALL
4262,31.39,16,FALL
4263,32.20,16,FALL
4264,9.78,8,FALL
4265,70.24,28,FALL
4266,12.23,10,FALL
4267,29.35,15,FALL
4268,10.59,8,FALL
4269,4.50,8,FALL
4270,33.01,17,FALL
4271,19.60,13,FALL
4272,8.21,9,FALL
4273,34.79,17,FALL
4274,42.80,20,FALL
4275,31.32,16,FALL
4276,4.98,7,FALL
4277,10.28,8,FALL
4278,23.02,13,FALL
4279,1.76,6,FALL
4280,33.90,16,FALL
4281,34.54,17,FALL
4282,12.82,9,FALL
4283,47.62,20,FALL
4284,26.05,14,FALL
4285,11.80,9,FALL
4286,-1.42,5,FALL
4287,35.03,19,FALL
4288,-2.46,4,FALL
4289,25.14,14,FALL
4290,30.60,15,FALL
4291,-3.10,4,FALL
4292,31.48,15,FALL
4293,10.82,9,FALL
4294,28.54,16,FALL
4295,35.60,17,FALL
4296,25.17,15,FALL
4297,0.01,5,FALL
4298,-3.65,4,FALL
4299,24.34,15,FALL
4300,28.49,15,FALL
4301,11.14,9,FALL
4302,18.12,12,FALL
4303,19.05,12,FALL
4304,29.96,15,FALL
4305,24.22,14,FALL
4306,8.35,8,FALL
4307,-0.49,5,FALL
4308,34.01,17,FALL
4309,29.54,15,FALL
4310,-0.20,5,FALL
4311,32.11,16,FALL
4312,24.70,14,FALL
4313,26.95,15,FALL
4314,57.12,24,FALL
4315,29.39,16,FALL
4316,33.93,16,FALL
4317,33.70,17,FALL
4318,29.11,15,FALL
4319,28.56,16,FALL
4320,128.79,47,FALL
4321,13.69,10,FALL
4322,5.86,8,FALL
4323,31.42,15,FALL
4324,4.65,6,FALL
4325,13.25,10,FALL
4326,29.06,15,FALL
4327,70.61,28,FALL
4328,24.80,15,FALL
4329,33.69,16,FALL
4330,33.77,17,FALL
4331,31.29,15,FALL
4332,29.84,16,FALL
4333,35.73,17,FALL
4334,1.93,6,FALL
4335,33.66,17,FALL
4336,41.71,18,FALL
4337,22.52,13,FALL
4338,31.06,16,FALL
4339,30.94,16,FALL
4340,31.35,16,FALL
4341,5.74,7,FALL
4342,10.02,8,FALL
4343,20.17,13,FALL
4344,23.89,14,FALL
4345,1.13,6,FALL
4346,27.17,15,FALL
4347,93.42,35,FALL
4348,7.98,9,FALL
4349,1.76,6,FALL
4350,31.98,17,FALL
4351,6.53,7,FALL
4352,5.69,8,FALL
4353,30.68,15,FALL
4354,-3.03,4,FALL
4355,12.58,9,FALL
4356,18.71,12,FALL
4357,64.52,27,FALL
4358,39.37,18,FALL
4359,7.17,8,FALL
4360,29.49,15,FALL
4361,49.53,20,FALL
4362,11.08,10,FALL
4363,26.57,14,FALL
4364,16.80,12,FALL
4365,29.32,15,FALL
4366,-0.47,5,FALL
4367,25.25,14,FALL
4368,36.74,17,FALL
4369,38.54,18,FALL
4370,65.27,27,FALL
4371,9.65,8,FALL
4372,1.66,6,FALL
4373,104.21,40,FALL
4374,-0.84,5,FALL
4375,29.63,16,FALL
4376,6.21,8,FALL
4377,3.22,6,FALL
4378,30.23,16,FALL
4379,27.59,15,FALL
4380,33.67,17,FALL
4381,31.75,16,FALL
4382,12.26,9,FALL
4383,26.49,15,FALL
4384,35.66,18,FALL
4385,-2.02,4,FALL
4386,-5.98,3,FALL
4387,67.95,28,FALL
4388,6.10,9,FALL
4389,-1.76,5,FALL
4390,14.13,10,FALL
4391,1.32,6,FALL
4392,49.07,20,FALL
4393,35.44,17,FALL
4394,33.17,18,FALL
4395,13.95,11,FALL
4396,2.50,6,FALL
4397,33.39,16,FALL
4398,-0.78,5,FALL
4399,2.96,6,FALL
4400,29.48,15,FALL
4401,36.47,18,FALL
4402,34.73,17,FALL
4403,12.53,10,FALL
4404,3.01,6,FALL
4405,5.96,7,FALL
4406,-2.49,4,FALL
4407,-0.86,5,FALL
4408,32.27,16,FALL
4409,91.36,37,FALL
4410,25.75,15,FALL
4411,-0.99,5,FALL
4412,33.49,16,FALL
4413,40.47,20,FALL
4414,31.88,16,FALL
4415,30.84,16,FALL
4416,9.09,8,FALL
4417,5.18,7,FALL
4418,16.25,11,FALL
4419,8.86,8,FALL
4420,-2.57,4,FALL
4421,11.14,10,FALL
4422,16.02,10,FALL
4423,6.20,8,FALL
4424,-1.76,4,FALL
4425,4.73,7,FALL
4426,73.85,32,FALL
4427,23.29,14,FALL
4428,35.89,17,FALL
4429,43.51,19,FALL
4430,9.84,8,FALL
4431,28.61,15,FALL
4432,10.23,8,FALL
4433,30.74,16,FALL
4434,18.98,13,FALL
4435,45.56,19,FALL
4436,32.25,16,FALL
4437,-6.31,3,FALL
4438,26.98,15,FALL
4439,31.67,16,FALL
4440,34.74,19,FALL
4441,33.47,17,FALL
4442,-1.72,4,FALL
4443,46.76,20,FALL
4444,33.48,16,FALL
4445,14.10,10,FALL
4446,11.53,9,FALL
4447,1.53,6,FALL
4448,10.74,9,FALL
4449,46.86,20,FALL
4450,31.55,16,FALL
4451,32.59,16,FALL
4452,7.90,8,FALL
4453,32.70,16,FALL
4454,-0.76,5,FALL
4455,29.86,15,FALL
4456,32.07,16,FALL
4457,23.39,14,FALL
4458,23.65,14,FALL
4459,66.61,28,FALL
4460,7.02,8,FALL
4461,8.92,8,FALL
4462,-1.42,5,FALL
4463,1.21,6,FALL
4464,21.68,12,FALL
4465,3.55,6,FALL
4466,120.97,46,FALL
4467,36.33,17,FALL
4468,-2.27,4,FALL
4469,28.97,16,FALL
4470,34.94,17,FALL
4471,43.89,19,FALL
4472,66.88,28,FALL
4473,-2.82,4,FALL
4474,61.52,25,FALL
4475,11.95,10,FALL
4476,28.14,16,FALL
4477,87.52,32,FALL
4478,1.69,6,FALL
4479,28.86,15,FALL
4480,-1.42,4,FALL
4481,-3.21,4,FALL
4482,12.88,9,FALL
4483,34.19,17,FALL
4484,8.57,8,FALL
4485,34.86,17,FALL
4486,67.13,27,FALL
4487,30.17,16,FALL
4488,20.20,12,FALL
4489,5.08,7,FALL
4490,65.38,25,FALL
4491,12.13,9,FALL
4492,36.75,17,FALL
4493,31.66,16,FALL
4494,30.68,15,FALL
4495,3.24,6,FALL
4496,29.64,15,FALL
4497,32.59,16,FALL
4498,29.00,15,FALL
4499,-0.84,5,FALL
4500,-1.76,5,FALL
4501,0.28,5,FALL
4502,126.10,46,FALL
4503,56.27,24,FALL
4504,10.75,9,FALL
4505,26.22,14,FALL
4506,5.45,7,FALL
4507,30.90,15,FALL
4508,-3.38,4,FALL
4509,7.03,7,FALL
4510,40.32,19,FALL
4511,22.02,13,FALL
4512,5.24,7,FALL
4513,17.55,11,FALL
4514,32.38,17,FALL
4515,32.59,16,FALL
4516,26.12,15,FALL
4517,9.48,9,FALL
4518,-0.86,5,FALL
4519,28.70,15,FALL
4520,29.52,15,FALL
4521,2.17,6,FALL
4522,8.52,8,FALL
4523,-2.48,4,FALL
4524,32.30,16,FALL
4525,22.51,13,FALL
4526,22.77,13,FALL
4527,15.39,11,FALL
4528,0.49,6,FALL
4529,59.69,24,FALL
4530,17.33,10,FALL
4531,45.28,19,FALL
4532,32.08,16,FALL
4533,17.63,12,FALL
4534,34.24,16,FALL
4535,25.43,15,FALL
4536,7.23,8,FALL
4537,28.85,15,FALL
4538,35.86,16,FALL
4539,-1.69,5,FALL
4540,45.61,19,FALL
4541,0.31,5,FALL
4542,54.93,23,FALL
4543,2.36,7,FALL
4544,27.64,16,FALL
4545,69.06,28,FALL
4546,27.50,15,FALL
4547,24.37,14,FALL
4548,31.63,17,FALL
4549,28.12,15,FALL
4550,25.65,15,FALL
4551,0.62,5,FALL
4552,55.03,24,FALL
4553,33.52,16,FALL
4554,29.44,16,FALL
4555,11.96,10,FALL
4556,-0.30,5,FALL
4557,-1.99,5,FALL
4558,31.33,16,FALL
4559,26.95,15,FALL
4560,25.40,15,FALL
4561,2.63,6,FALL
4562,31.51,16,FALL
4563,2.56,6,FALL
4564,28.00,15,FALL
4565,24.05,14,FALL
4566,15.05,10,FALL
4567,11.73,9,FALL
4568,28.05,16,FALL
4569,26.98,15,FALL
4570,28.70,16,FALL
4571,42.19,20,FALL
4572,62.98,25,FALL
4573,-0.10,5,FALL
4574,26.02,15,FALL
4575,-3.48,4,FALL
4576,3.44,7,FALL
4577,34.15,17,FALL
4578,44.98,19,FALL
4579,3.42,6,FALL
4580,30.39,16,FALL
4581,-0.71,5,FALL
4582,4.31,7,FALL
4583,27.10,15,FALL
4584,33.32,17,FALL
4585,29.95,16,FALL
4586,32.44,16,FALL
4587,11.00,9,FALL
4588,49.61,23,FALL
4589,31.21,16,FALL
4590,2.42,6,FALL
4591,27.46,15,FALL
4592,12.29,10,FALL
4593,104.66,39,FALL
4594,28.57,16,FALL
4595,-2.61,4,FALL
4596,25.01,13,FALL
4597,17.40,12,FALL
4598,53.36,24,FALL
4599,26.94,14,FALL
4600,6.81,8,FALL
4601,31.00,16,FALL
4602,2.83,6,FALL
4603,1.52,5,FALL
4604,10.35,9,FALL
4605,25.14,14,FALL
4606,27.66,15,FALL
4607,33.73,17,FALL
4608,101.26,38,FALL
4609,7.80,8,FALL
4610,22.23,13,FALL
4611,36.60,18,FALL
4612,12.27,9,FALL
4613,30.78,16,FALL
4614,28.70,15,FALL
4615,20.96,12,FALL
4616,-0.73,5,FALL
4617,-4.59,4,FALL
4618,129.10,49,FALL
4619,33.70,17,FALL
4620,8.23,8,FALL
4621,46.18,21,FALL
4622,17.39,11,FALL
4623,11.13,9,FALL
4624,32.32,16,FALL
4625,29.75,15,FALL
4626,18.48,10,FALL
4627,29.10,16,FALL
4628,7.95,9,FALL
4629,35.54,17,FALL
4630,95.76,38,FALL
4631,19.96,11,FALL
4632,38.20,18,FALL
4633,10.10,9,FALL
4634,-0.86,5,FALL
4635,13.69,11,FALL
4636,1.19,6,FALL
4637,28.65,16,FALL
4638,29.34,15,FALL
4639,-4.49,4,FALL
4640,73.89,30,FALL
4641,9.76,9,FALL
4642,51.81,23,FALL
4643,40.78,19,FALL
4644,-0.83,5,FALL
4645,7.07,8,FALL
4646,68.24,27,FALL
4647,27.30,15,FALL
4648,81.73,32,FALL
4649,26.01,14,FALL
4650,27.16,14,FALL
4651,2.94,6,FALL
4652,4.46,7,FALL
4653,27.33,15,FALL
4654,21.52,12,FALL
4655,22.27,14,FALL
4656,55.74,23,FALL
4657,17.94,11,FALL
4658,30.44,15,FALL
4659,14.47,10,FALL
4660,37.39,18,FALL
4661,27.65,15,FALL
4662,32.96,16,FALL
4663,19.72,13,FALL
4664,14.11,10,FALL
4665,-3.78,4,FALL
4666,30.54,15,FALL
4667,5.65,7,FALL
4668,21.41,13,FALL
4669,48.27,21,FALL
4670,82.99,31,FALL
4671,20.22,12,FALL
4672,45.60,20,FALL
4673,17.93,11,FALL
4674,28.69,15,FALL
4675,21.79,13,FALL
4676,16.82,11,FALL
4677,21.17,13,FALL
4678,26.70,14,FALL
4679,68.01,28,FALL
4680,11.95,9,FALL
4681,30.87,16,FALL
4682,15.82,10,FALL
4683,33.75,17,FALL
4684,75.97,30,FALL
4685,38.48,20,FALL
4686,14.13,10,FALL
4687,34.84,18,FALL
4688,53.88,25,FALL
4689,30.53,15,FALL
4690,9.49,9,FALL
4691,25.04,14,FALL
4692,81.82,33,FALL
4693,40.61,20,FALL
4694,28.67,15,FALL
4695,8.30,8,FALL
4696,31.51,16,FALL
4697,13.19,12,FALL
4698,35.41,17,FALL
4699,13.04,10,FALL
4700,36.07,16,FALL
4701,16.89,10,FALL
4702,26.96,15,FALL
4703,5.69,7,FALL
4704,19.69,12,FALL
4705,31.10,16,FALL
4706,5.20,6,FALL
4707,54.29,23,FALL
4708,89.75,33,FALL
4709,11.05,10,FALL
4710,71.81,31,FALL
4711,28.71,15,FALL
4712,17.49,11,FALL
4713,21.00,13,FALL
4714,26.56,15,FALL
4715,24.63,15,FALL
4716,29.39,15,FALL
4717,-0.73,5,FALL
4718,-2.25,5,FALL
4719,29.15,15,FALL
4720,30.40,16,FALL
4721,13.36,11,FALL
4722,87.04,33,FALL
4723,77.39,32,FALL
4724,31.03,16,FALL
4725,29.77,16,FALL
4726,27.15,14,FALL
4727,19.05,11,FALL
4728,41.26,19,FALL
4729,21.74,11,FALL
4730,29.53,15,FALL
4731,15.63,10,FALL
4732,26.76,15,FALL
4733,28.05,15,FALL
4734,-2.85,4,FALL
4735,19.55,12,FALL
4736,24.84,13,FALL
4737,4.48,7,FALL
4738,3.45,6,FALL
4739,34.05,17,FALL
4740,31.35,16,FALL
4741,32.84,16,FALL
4742,28.64,15,FALL
4743,18.83,13,FALL
4744,30.35,15,FALL
4745,44.07,19,FALL
4746,46.84,21,FALL
4747,4.78,7,FALL
4748,8.44,8,FALL
4749,17.63,11,FALL
4750,29.06,15,FALL
4751,37.06,17,FALL
4752,23.83,13,FALL
4753,21.46,12,FALL
4754,28.47,15,FALL
4755,74.13,30,FALL
4756,-1.37,5,FALL
4757,-6.04,3,FALL
4758,14.72,11,FALL
4759,34.07,17,FALL
4760,32.64,16,FALL
4761,67.17,27,FALL
4762,11.20,9,FALL
4763,9.33,9,FALL
4764,39.94,19,FALL
4765,3.97,7,FALL
4766,47.62,20,FALL
4767,37.41,19,FALL
4768,11.15,9,FALL
4769,16.42,11,FALL
4770,3.04,6,FALL
4771,21.38,13,FALL
4772,31.40,16,FALL
4773,32.50,16,FALL
4774,95.68,35,FALL
4775,26.56,15,FALL
4776,7.98,8,FALL
4777,42.71,19,FALL
4778,12.09,9,FALL
4779,3.83,7,FALL
4780,20.64,13,FALL
4781,29.97,16,FALL
4782,43.07,18,FALL
4783,11.52,9,FALL
4784,63.85,25,FALL
4785,3.90,6,FALL
4786,57.24,24,FALL
4787,28.63,14,FALL
4788,48.31,23,FALL
4789,18.84,12,FALL
4790,0.33,5,FALL
4791,38.94,18,FALL
4792,27.17,15,FALL
4793,59.30,24,FALL
4794,84.12,34,FALL
4795,0.34,5,FALL
4796,88.21,33,FALL
4797,38.37,18,FALL
4798,14.34,9,FALL
4799,25.85,15,FALL
4800,-1.76,5,FALL
4801,46.19,21,FALL
4802,26.65,15,FALL
4803,-5.03,3,FALL
4804,17.91,12,FALL
4805,16.15,11,FALL
4806,29.49,15,FALL
4807,21.76,13,FALL
4808,32.56,17,FALL
4809,48.01,21,FALL
4810,19.34,12,FALL
4811,17.26,11,FALL
4812,35.43,17,FALL
4813,22.55,13,FALL
4814,46.50,20,FALL
4815,3.83,7,FALL
4816,34.57,17,FALL
4817,51.06,22,FALL
4818,23.54,14,FALL
4819,39.77,18,FALL
4820,33.46,16,FALL
4821,28.39,15,FALL
4822,30.99,16,FALL
4823,32.59,16,FALL
4824,32.15,16,FALL
4825,31.83,16,FALL
4826,-0.62,5,FALL
4827,25.46,15,FALL
4828,31.82,16,FALL
4829,25.40,14,FALL
4830,22.56,14,FALL
4831,44.50,20,FALL
4832,-1.38,5,FALL
4833,8.49,8,FALL
4834,48.01,20,FALL
4835,37.49,18,FALL
4836,72.14,28,FALL
4837,28.90,15,FALL
4838,32.05,16,FALL
4839,29.27,15,FALL
4840,-1.90,5,FALL
4841,88.61,35,FALL
4842,114.59,42,FALL
4843,26.31,15,FALL
4844,71.64,28,FALL
4845,2.45,6,FALL
4846,35.49,16,FALL
4847,26.97,15,FALL
4848,33.40,17,FALL
4849,29.49,15,FALL
4850,37.91,18,FALL
4851,5.42,7,FALL
4852,41.73,19,FALL
4853,-3.14,4,FALL
4854,59.28,27,FALL
4855,33.67,17,FALL
4856,15.92,10,FALL
4857,72.18,31,FALL
4858,23.81,14,FALL
4859,7.97,8,FALL
4860,32.63,16,FALL
4861,12.90,10,FALL
4862,65.59,27,FALL
4863,34.09,17,FALL
4864,0.55,6,FALL
4865,6.15,7,FALL
4866,42.08,18,FALL
4867,16.87,11,FALL
4868,12.41,10,FALL
4869,29.20,15,FALL
4870,10.10,9,FALL
4871,40.14,18,FALL
4872,26.59,14,FALL
4873,90.07,34,FALL
4874,28.68,15,FALL
4875,16.38,11,FALL
4876,25.83,15,FALL
4877,11.12,9,FALL
4878,22.53,12,FALL
4879,24.44,13,FALL
4880,24.62,13,FALL
4881,29.01,15,FALL
4882,23.94,14,FALL
4883,20.26,13,FALL
4884,0.38,5,FALL
4885,10.25,9,FALL
4886,-3.51,4,FALL
4887,36.01,17,FALL
4888,69.25,30,FALL
4889,11.81,9,FALL
4890,33.86,17,FALL
4891,27.25,15,FALL
4892,9.18,8,FALL
4893,32.56,17,FALL
4894,26.25,15,FALL
4895,-1.04,5,FALL
4896,27.16,14,FALL
4897,21.81,13,FALL
4898,11.10,9,FALL
4899,25.09,15,FALL
4900,27.00,15,FALL
4901,0.32,5,FALL
4902,34.13,17,FALL
4903,16.21,9,FALL
4904,2.35,6,FALL
4905,29.65,16,FALL
4906,5.81,7,FALL
4907,26.22,15,FALL
4908,41.17,19,FALL
4909,31.48,17,FALL
4910,33.74,17,FALL
4911,3.44,7,FALL
4912,9.60,8,FALL
4913,38.67,18,FALL
4914,21.11,13,FALL
4915,30.85,16,FALL
4916,32.55,17,FALL
4917,5.25,8,FALL
4918,12.64,9,FALL
4919,30.36,15,FALL
4920,32.83,16,FALL
4921,32.42,16,FALL
4922,29.12,15,FALL
4923,6.53,7,FALL
4924,21.49,13,FALL
4925,34.52,17,FALL
4926,13.97,10,FALL
4927,-3.58,4,FALL
4928,27.80,15,FALL
4929,36.07,18,FALL
4930,14.75,11,FALL
4931,18.81,13,FALL
4932,1.89,7,FALL
4933,31.59,16,FALL
4934,-4.54,4,FALL
4935,120.17,46,FALL
4936,5.50,6,FALL
4937,51.78,24,FALL
4938,45.39,20,FALL
4939,22.37,13,FALL
4940,1.25,6,FALL
4941,17.89,11,FALL
4942,27.63,15,FALL
4943,-4.59,4,FALL
4944,45.68,20,FALL
4945,14.33,10,FALL
4946,25.49,14,FALL
4947,13.70,11,FALL
4948,117.53,46,FALL
4949,9.23,9,FALL
4950,4.19,7,FALL
4951,6.09,7,FALL
4952,31.38,16,FALL
4953,0.91,6,FALL
4954,46.24,21,FALL
4955,19.30,11,FALL
4956,-0.25,5,FALL
4957,28.90,16,FALL
4958,22.28,12,FALL
4959,31.01,16,FALL
4960,47.88,22,FALL
4961,44.84,19,FALL
4962,38.34,18,FALL
4963,119.42,46,FALL
4964,63.78,26,FALL
4965,3.03,7,FALL
4966,-1.83,4,FALL
4967,19.71,13,FALL
4968,25.34,14,FALL
4969,29.62,15,FALL
4970,28.00,15,FALL
4971,11.56,9,FALL
4972,46.31,20,FALL
4973,24.70,14,FALL
4974,1.56,6,FALL
4975,95.42,36,FALL
4976,50.06,21,FALL
4977,22.83,14,FALL
4978,31.94,16,FALL
4979,28.46,15,FALL
4980,0.60,5,FALL
4981,19.02,12,FALL
4982,-5.15,3,FALL
4983,-2.54,4,FALL
4984,8.90,8,FALL
4985,31.60,16,FALL
4986,-4.46,4,FALL
4987,21.55,12,FALL
4988,13.28,9,FALL
4989,-1.81,5,FALL
4990,-3.33,4,FALL
4991,45.27,21,FALL
4992,8.07,8,FALL
4993,47.12,20,FALL
4994,28.91,15,FALL
4995,48.31,21,FALL
4996,24.29,14,FALL
4997,-3.63,4,FALL
4998,32.62,16,FALL
4999,31.16,17,FALL
5000,37.77,18,FALL
5001,35.86,18,FALL
5002,18.72,12,FALL
5003,29.69,15,FALL
5004,31.85,16,FALL
5005,3.39,6,FALL
5006,29.93,16,FALL
5007,56.02,23,FALL
5008,-0.59,5,FALL
5009,28.37,15,FALL
5010,25.92,14,FALL
5011,30.97,16,FALL
5012,32.04,16,FALL
5013,32.43,17,FALL
5014,6.46,6,FALL
5015,22.43,13,FALL
5016,12.05,10,FALL
5017,31.35,16,FALL
5018,-2.96,4,FALL
5019,32.98,16,FALL
5020,26.14,16,FALL
5021,29.96,15,FALL
5022,31.81,16,FALL
5023,28.12,15,FALL
5024,-0.36,5,FALL
5025,68.32,27,FALL
5026,-3.77,4,FALL
5027,8.28,7,FALL
5028,116.15,45,FALL
5029,30.21,16,FALL
5030,118.62,45,FALL
5031,14.87,10,FALL
5032,14.49,10,FALL
5033,32.69,17,FALL
5034,28.71,15,FALL
5035,10.92,9,FALL
5036,12.78,10,FALL
5037,31.64,16,FALL
5038,2.57,6,FALL
5039,30.92,16,FALL
5040,31.72,16,FALL
5041,30.27,16,FALL
5042,27.14,15,FALL
5043,95.18,37,FALL
5044,27.62,15,FALL
5045,80.32,32,FALL
5046,81.30,32,FALL
5047,63.22,25,FALL
5048,6.96,7,FALL
5049,37.69,17,FALL
5050,27.64,16,FALL
5051,36.12,16,FALL
5052,0.97,6,FALL
5053,36.81,17,FALL
5054,78.90,32,FALL
5055,28.73,15,FALL
5056,35.46,17,FALL
5057,2.77,6,FALL
5058,11.72,10,FALL
5059,27.39,15,FALL
5060,30.14,16,FALL
5061,15.27,9,FALL
5062,26.96,15,FALL
5063,29.43,16,FALL
5064,23.09,13,FALL
5065,-1.17,5,FALL
5066,4.54,7,FALL
5067,41.79,19,FALL
5068,-6.05,3,FALL
5069,46.22,20,FALL
5070,30.58,16,FALL
5071,12.73,9,FALL
5072,10.06,8,FALL
5073,20.36,12,FALL
5074,25.11,13,FALL
5075,29.44,15,FALL
5076,57.19,24,FALL
5077,31.60,16,FALL
5078,24.95,13,FALL
5079,26.63,15,FALL
5080,2.39,6,FALL
5081,33.82,17,FALL
5082,-3.56,4,FALL
5083,-2.33,4,FALL
5084,28.51,15,FALL
5085,3.97,6,FALL
5086,64.38,27,FALL
5087,31.61,16,FALL
5088,-5.96,3,FALL
5089,19.15,12,FALL
5090,19.11,12,FALL
5091,8.90,9,FALL
5092,32.28,17,FALL
5093,37.15,17,FALL
5094,68.97,27,FALL
5095,23.49,13,FALL
5096,27.86,15,FALL
5097,33.46,16,FALL
5098,44.78,20,FALL
5099,92.52,35,FALL
5100,39.16,18,FALL
5101,25.38,14,FALL
5102,11.17,9,FALL
5103,33.03,17,FALL
5104,26.14,15,FALL
5105,27.79,15,FALL
5106,25.01,15,FALL
5107,4.31,7,FALL
5108,24.35,15,FALL
5109,-3.60,4,FALL
5110,31.90,17,FALL
5111,3.20,7,FALL
5112,22.13,13,FALL
5113,31.73,16,FALL
5114,1.18,6,FALL
5115,26.74,14,FALL
5116,33.75,16,FALL
5117,29.95,16,FALL
5118,27.24,15,FALL
5119,27.13,15,FALL
5120,43.01,19,FALL
5121,32.38,16,FALL
5122,26.51,14,FALL
5123,52.47,22,FALL
5124,27.30,16,FALL
5125,53.67,23,FALL
5126,4.69,6,FALL
5127,32.61,16,FALL
5128,33.13,16,FALL
5129,12.46,9,FALL
5130,30.90,16,FALL
5131,12.67,9,FALL
5132,37.82,18,FALL
5133,22.58,13,FALL
5134,28.47,15,FALL
5135,30.99,16,FALL
5136,18.74,11,FALL
5137,29.36,15,FALL
5138,8.45,8,FALL
5139,3.30,6,FALL
5140,33.14,16,FALL
5141,58.44,24,FALL
5142,-3.21,4,FALL
5143,7.82,8,FALL
5144,23.14,14,FALL
5145,21.26,13,FALL
5146,18.64,12,FALL
5147,1.17,6,FALL
5148,29.69,15,FALL
5149,38.03,18,FALL
5150,28.08,15,FALL
5151,20.59,12,FALL
5152,25.55,14,FALL
5153,19.57,12,FALL
5154,28.04,15,FALL
5155,29.22,15,FALL
5156,75.99,30,FALL
5157,53.40,24,FALL
5158,19.32,12,FALL
5159,42.72,19,FALL
5160,25.75,15,FALL
5161,3.00,6,FALL
5162,31.09,15,FALL
5163,15.45,11,FALL
5164,-0.10,5,FALL
5165,14.61,10,FALL
5166,-1.36,5,FALL
5167,21.98,14,FALL
5168,-2.91,4,FALL
5169,8.10,8,FALL
5170,61.89,26,FALL
5171,25.98,14,FALL
5172,91.51,34,FALL
5173,-5.33,3,FALL
5174,25.13,15,FALL
5175,27.92,14,FALL
5176,15.16,11,FALL
5177,17.58,11,FALL
5178,30.01,15,FALL
5179,50.84,22,FALL
5180,36.04,18,FALL
5181,31.22,15,FALL
5182,8.28,8,FALL
5183,29.58,16,FALL
5184,48.08,21,FALL
5185,18.31,12,FALL
5186,106.06,40,FALL
5187,0.72,5,FALL
5188,27.74,15,FALL
5189,26.08,16,FALL
5190,37.32,18,FALL
5191,51.74,22,FALL
5192,33.76,17,FALL
5193,66.24,28,FALL
5194,19.89,12,FALL
5195,29.67,16,FALL
5196,37.47,18,FALL
5197,31.99,16,FALL
5198,32.32,16,FALL
5199,1.65,6,FALL
5200,11.01,9,FALL
