Episode,Reward,Steps,Reason,Time
674,94.06,66,FALL,16:43:47
675,126.22,63,FALL,16:43:54
676,48.96,54,FALL,16:44:01
677,120.72,58,FALL,16:44:08
678,-9.57,20,FALL,16:44:14
679,0.34,24,FALL,16:44:19
680,279.44,123,FALL,16:44:31
681,26.39,31,FALL,16:44:36
682,388.17,155,FALL,16:44:49
683,132.15,59,FALL,16:44:57
684,437.08,189,FALL,16:45:12
685,69.71,58,FALL,16:45:19
686,230.37,116,FALL,16:45:30
687,-11.76,25,FALL,16:45:36
688,3.25,20,FALL,16:45:41
689,17.55,35,FALL,16:45:47
690,302.98,159,FALL,16:46:00
691,20.81,34,FALL,16:46:06
692,162.16,149,FALL,16:46:19
693,475.85,180,FALL,16:46:34
694,21.80,32,FALL,16:46:40
695,151.01,77,FALL,16:46:48
696,84.45,94,FALL,16:46:58
697,150.07,108,FALL,16:47:08
698,417.25,164,FALL,16:47:21
699,69.89,113,FALL,16:47:32
700,52.53,44,FALL,16:47:39
701,131.99,243,FALL,16:47:56
702,3.86,36,FALL,16:48:02
703,-8.18,23,FALL,16:48:08
704,90.77,135,FALL,16:48:20
705,-16.66,94,FALL,16:48:29
706,112.65,70,FALL,16:48:37
707,409.67,177,FALL,16:48:51
708,290.06,155,FALL,16:49:04
709,220.65,300,FALL,16:49:25
710,19.93,30,FALL,16:49:31
711,86.22,116,FALL,16:49:41
712,117.60,60,FALL,16:49:48
713,75.35,56,FALL,16:49:56
714,287.66,150,FALL,16:50:09
715,70.68,63,FALL,16:50:16
716,228.37,125,FALL,16:50:27
717,-1.58,33,FALL,16:50:33
718,11.87,52,FALL,16:50:40
719,-2.38,122,FALL,16:50:51
720,5.51,25,FALL,16:50:57
721,76.60,64,FALL,16:51:05
722,39.88,30,FALL,16:51:10
723,242.72,132,FALL,16:51:22
724,75.35,73,FALL,16:51:30
725,52.81,44,FALL,16:51:37
726,114.36,57,FALL,16:51:45
727,314.66,216,FALL,16:52:01
728,20.54,27,FALL,16:52:07
729,23.93,45,FALL,16:52:14
730,24.57,29,FALL,16:52:20
731,493.29,179,FALL,16:52:34
732,106.75,88,FALL,16:52:44
733,270.10,149,FALL,16:52:56
734,361.58,152,FALL,16:53:09
735,105.13,62,FALL,16:53:17
736,135.59,138,FALL,16:53:29
737,625.20,241,FALL,16:53:47
738,244.05,96,FALL,16:53:57
739,91.18,60,FALL,16:54:04
740,58.31,47,FALL,16:54:11
741,86.41,88,FALL,16:54:20
742,581.09,310,FALL,16:54:42
743,44.06,32,FALL,16:54:48
744,195.53,91,FALL,16:54:57
745,73.41,44,FALL,16:55:04
746,19.07,28,FALL,16:55:10
747,339.79,164,FALL,16:55:24
748,38.11,48,FALL,16:55:31
749,44.22,80,FALL,16:55:40
750,58.97,53,FALL,16:55:47
751,98.88,43,FALL,16:55:54
752,25.00,32,FALL,16:56:00
753,177.56,118,FALL,16:56:11
754,73.37,45,FALL,16:56:18
755,357.20,158,FALL,16:56:31
756,87.40,66,FALL,16:56:39
757,73.67,62,FALL,16:56:47
758,276.48,119,FALL,16:56:58
759,374.91,180,FALL,16:57:13
760,110.82,62,FALL,16:57:20
761,104.89,46,FALL,16:57:27
762,32.99,30,FALL,16:57:33
763,60.38,66,FALL,16:57:41
764,237.03,109,FALL,16:57:52
765,132.02,110,FALL,16:58:02
766,359.31,150,FALL,16:58:15
