x,y,z,hn,ht,dg,mct,mcn
0.07,0.1,0.17,0.531724,0.84198,0.595365,0.198282,-0.531724
0.08,-0.1,0.1,-0.785398,1.85008,1.63246,0.169288,0.785398
0.08,-0.1,0.11,-0.737815,1.732,1.52967,0.153992,0.737815
0.08,-0.1,0.12,-0.694738,1.60804,1.41298,0.146728,0.694738
0.08,-0.1,0.13,-0.655696,1.47704,1.27979,0.148917,0.655696
0.08,-0.1,0.14,-0.620249,1.33638,1.12553,0.162521,0.620249
0.08,-0.1,0.15,-0.588003,1.18055,0.941226,0.190996,0.588003
0.08,-0.1,0.16,-0.558599,0.99601,0.705263,0.242415,0.558599
0.08,-0.1,0.17,-0.531724,0.722085,0.321275,0.352477,0.531724
0.08,-0.09,0.1,-0.732815,1.96254,1.72287,0.191339,0.732815
0.08,-0.09,0.11,-0.68573,1.83858,1.6228,0.167443,0.68573
0.08,-0.09,0.12,-0.643501,1.7101,1.50971,0.152051,0.643501
0.08,-0.09,0.13,-0.605545,1.57635,1.38169,0.146327,0.605545
0.08,-0.09,0.14,-0.571337,1.43546,1.2354,0.151729,0.571337
0.08,-0.09,0.15,-0.54042,1.28358,1.06464,0.170606,0.54042
0.08,-0.09,0.16,-0.512389,1.11245,0.856338,0.207775,0.512389
0.08,-0.09,0.17,-0.486899,0.898117,0.572564,0.277221,0.486899
0.08,-0.08,0.1,-0.674741,2.06899,1.80187,0.21879,0.674741
0.08,-0.08,0.11,-0.628796,1.93834,1.70403,0.185985,0.628796
0.08,-0.08,0.12,-0.588003,1.80442,1.59368,0.162412,0.588003
0.08,-0.08,0.13,-0.551655,1.66676,1.46939,0.14904,0.551655
0.08,-0.08,0.14,-0.519146,1.52393,1.32863,0.146968,0.519146
0.08,-0.08,0.15,-0.489957,1.373,1.16681,0.157863,0.489957
0.08,-0.08,0.16,-0.463648,1.20813,0.974851,0.184946,0.463648
0.08,-0.08,0.17,-0.439843,1.01536,0.730887,0.236144,0.439843
0.08,-0.08,0.18,-0.418224,0.734109,0.338949,0.346828,0.418224
0.08,-0.07,0.1,-0.610726,2.16849,1.87006,0.250099,0.610726
0.08,-0.07,0.11,-0.566729,2.03071,1.77419,0.208192,0.566729
0.08,-0.07,0.12,-0.528074,1.89081,1.66604,0.176438,0.528074
0.08,-0.07,0.13,-0.493941,1.74853,1.54456,0.155644,0.493941
0.08,-0.07,0.14,-0.463648,1.60274,1.40779,0.14662,0.463648
0.08,-0.07,0.15,-0.436627,1.45105,1.25216,0.150556,0.436627
0.08,-0.07,0.16,-0.41241,1.2889,1.07084,0.169719,0.41241
0.08,-0.07,0.17,-0.390607,1.10662,0.848956,0.209331,0.390607
0.08,-0.07,0.18,-0.370891,0.874885,0.540324,0.286229,0.370891
0.08,-0.06,0.1,-0.54042,2.25969,1.92788,0.283477,0.54042
0.08,-0.06,0.11,-0.499347,2.11471,1.83387,0.232508,0.499347
0.08,-0.06,0.12,-0.463648,1.96864,1.72757,0.19274,0.463648
0.08,-0.06,0.13,-0.432408,1.82144,1.60827,0.164833,0.432408
0.08,-0.06,0.14,-0.404892,1.67215,1.47446,0.149354,0.404892
0.08,-0.06,0.15,-0.380506,1.51871,1.32326,0.14712,0.380506
0.08,-0.06,0.16,-0.358771,1.35733,1.14924,0.15976,0.358771
0.08,-0.06,0.17,-0.339293,1.18055,0.941226,0.190996,0.339293
0.08,-0.06,0.18,-0.321751,0.96945,0.669766,0.251351,0.321751
0.08,-0.06,0.19,-0.305879,0.577072,0.102323,0.426416,0.305879
0.08,-0.05,0.1,-0.463648,2.34097,1.97572,0.316918,0.463648
0.08,-0.05,0.11,-0.426627,2.1891,1.88351,0.257254,0.426627
0.08,-0.05,0.12,-0.394791,2.03704,1.77882,0.209887,0.394791
0.08,-0.05,0.13,-0.367174,1.88494,1.66126,0.17535,0.367174
0.08,-0.05,0.14,-0.343024,1.732,1.52967,0.153992,0.343024
0.08,-0.05,0.15,-0.321751,1.57635,1.38169,0.146327,0.321751
0.08,-0.05,0.16,-0.302885,1.41467,1.21282,0.153518,0.302885
0.08,-0.05,0.17,-0.286051,1.24074,1.01406,0.178348,0.286051
0.08,-0.05,0.18,-0.270947,1.04052,0.763886,0.228298,0.270947
0.08,-0.05,0.19,-0.257324,0.756629,0.371851,0.336446,0.257324
0.08,-0.04,0.1,-0.380506,2.41059,2.01398,0.34828,0.380506
0.08,-0.04,0.11,-0.348771,2.25249,1.92348,0.280683,0.348771
0.08,-0.04,0.12,-0.321751,2.09497,1.82019,0.226445,0.321751
0.08,-0.04,0.13,-0.298499,1.93834,1.70403,0.185985,0.298499
0.08,-0.04,0.14,-0.2783,1.78192,1.57412,0.159468,0.2783
0.08,-0.04,0.15,-0.260602,1.62397,1.42848,0.147154,0.260602
0.08,-0.04,0.16,-0.244979,1.46144,1.26326,0.149852,0.244979
0.08,-0.04,0.17,-0.231091,1.2889,1.07084,0.169719,0.231091
0.08,-0.04,0.18,-0.218669,1.09489,0.834031,0.212522,0.218669
0.08,-0.04,0.19,-0.207496,0.842083,0.494322,0.299429,0.207496
0.08,-0.03,0.1,-0.291457,2.46683,2.04307,0.375427,0.291457
0.08,-0.03,0.11,-0.266252,2.30353,1.95411,0.301085,0.266252
0.08,-0.03,0.12,-0.244979,2.14139,1.85202,0.241039,0.244979
0.08,-0.03,0.13,-0.226799,1.98089,1.73694,0.195618,0.226799
0.08,-0.03,0.14,-0.211093,1.82144,1.60827,0.164833,0.211093
0.08,-0.03,0.15,-0.197396,1.66139,1.46431,0.148744,0.197396
0.08,-0.03,0.16,-0.185348,1.49786,1.30163,0.147891,0.185348
0.08,-0.03,0.17,-0.174672,1.32587,1.11354,0.164001,0.174672
0.08,-0.03,0.18,-0.165149,1.1355,0.885361,0.201805,0.165149
0.08,-0.03,0.19,-0.156602,0.898117,0.572564,0.277221,0.156602
0.08,-0.02,0.1,-0.197396,2.50818,2.06343,0.396418,0.197396
0.08,-0.02,0.11,-0.179853,2.34097,1.97572,0.316918,0.179853
0.08,-0.02,0.12,-0.165149,2.17533,1.87455,0.252449,0.165149
0.08,-0.02,0.13,-0.152649,2.01187,1.76027,0.203274,0.152649
0.08,-0.02,0.14,-0.141897,1.85008,1.63246,0.169288,0.141897
0.08,-0.02,0.15,-0.132552,1.68836,1.48962,0.150402,0.132552
0.08,-0.02,0.16,-0.124355,1.52393,1.32863,0.146968,0.124355
0.08,-0.02,0.17,-0.117109,1.3521,1.14334,0.160426,0.117109
0.08,-0.02,0.18,-0.110657,1.16381,0.920593,0.194881,0.110657
0.08,-0.02,0.19,-0.104877,0.934796,0.622884,0.26358,0.104877
0.08,-0.01,0.1,-0.0996687,2.53348,2.07546,0.40969,0.0996687
0.08,-0.01,0.11,-0.0906599,2.36385,1.98857,0.326951,0.0906599
0.08,-0.01,0.12,-0.0831412,2.19602,1.88798,0.25971,0.0831412
0.08,-0.01,0.13,-0.0767719,2.03071,1.77419,0.208192,0.0767719
0.08,-0.01,0.14,-0.0713075,1.86744,1.64689,0.172219,0.0713075
0.08,-0.01,0.15,-0.0665682,1.70465,1.5047,0.151611,0.0665682
0.08,-0.01,0.16,-0.0624188,1.53961,1.34468,0.146606,0.0624188
0.08,-0.01,0.17,-0.0587558,1.36778,1.16097,0.158479,0.0587558
0.08,-0.01,0.18,-0.0554985,1.18055,0.941226,0.190996,0.0554985
0.08,-0.01,0.19,-0.0525831,0.9558,0.651377,0.256091,0.0525831
0.08,-1.04083e-17,0.1,-1.04083e-16,2.542,2.07944,0.414231,1.04083e-16
0.08,-1.04083e-17,0.11,-9.46213e-17,2.37155,1.99283,0.330387,9.46213e-17
0.08,-1.04083e-17,0.12,-8.67362e-17,2.20298,1.89245,0.262202,8.67362e-17
0.08,-1.04083e-17,0.13,-8.00642e-17,2.03704,1.77882,0.209887,8.00642e-17
0.08,-1.04083e-17,0.14,-7.43453e-17,1.87326,1.65168,0.17324,7.43453e-17
0.08,-1.04083e-17,0.15,-6.93889e-17,1.7101,1.50971,0.152051,6.93889e-17
0.08,-1.04083e-17,0.16,-6.50521e-17,1.54485,1.35,0.146517,6.50521e-17
0.08,-1.04083e-17,0.17,-6.12255e-17,1.373,1.16681,0.157863,6.12255e-17
0.08,-1.04083e-17,0.18,-5.78241e-17,1.1861,0.948025,0.189744,5.78241e-17
0.08,-1.04083e-17,0.19,-5.47807e-17,0.962658,0.660629,0.253697,5.47807e-17
0.08,0.01,0.1,0.0996687,2.53348,2.07546,0.40969,-0.0996687
0.08,0.01,0.11,0.0906599,2.36385,1.98857,0.326951,-0.0906599
0.08,0.01,0.12,0.0831412,2.19602,1.88798,0.25971,-0.0831412
0.08,0.01,0.13,0.0767719,2.03071,1.77419,0.208192,-0.0767719
0.08,0.01,0.14,0.0713075,1.86744,1.64689,0.172219,-0.0713075
0.08,0.01,0.15,0.0665682,1.70465,1.5047,0.151611,-0.0665682
0.08,0.01,0.16,0.0624188,1.53961,1.34468,0.146606,-0.0624188
0.08,0.01,0.17,0.0587558,1.36778,1.16097,0.158479,-0.0587558
0.08,0.01,0.18,0.0554985,1.18055,0.941226,0.190996,-0.0554985
0.08,0.01,0.19,0.0525831,0.9558,0.651377,0.256091,-0.0525831
0.08,0.02,0.1,0.197396,2.50818,2.06343,0.396418,-0.197396
0.08,0.02,0.11,0.179853,2.34097,1.97572,0.316918,-0.179853
0.08,0.02,0.12,0.165149,2.17533,1.87455,0.252449,-0.165149
0.08,0.02,0.13,0.152649,2.01187,1.76027,0.203274,-0.152649
0.08,0.02,0.14,0.141897,1.85008,1.63246,0.169288,-0.141897
0.08,0.02,0.15,0.132552,1.68836,1.48962,0.150402,-0.132552
0.08,0.02,0.16,0.124355,1.52393,1.32863,0.146968,-0.124355
0.08,0.02,0.17,0.117109,1.3521,1.14334,0.160426,-0.117109
0.08,0.02,0.18,0.110657,1.16381,0.920593,0.194881,-0.110657
0.08,0.02,0.19,0.104877,0.934796,0.622884,0.26358,-0.104877
0.08,0.03,0.1,0.291457,2.46683,2.04307,0.375427,-0.291457
0.08,0.03,0.11,0.266252,2.30353,1.95411,0.301085,-0.266252
0.08,0.03,0.12,0.244979,2.14139,1.85202,0.241039,-0.244979
0.08,0.03,0.13,0.226799,1.98089,1.73694,0.195618,-0.226799
0.08,0.03,0.14,0.211093,1.82144,1.60827,0.164833,-0.211093
0.08,0.03,0.15,0.197396,1.66139,1.46431,0.148744,-0.197396
0.08,0.03,0.16,0.185348,1.49786,1.30163,0.147891,-0.185348
0.08,0.03,0.17,0.174672,1.32587,1.11354,0.164001,-0.174672
0.08,0.03,0.18,0.165149,1.1355,0.885361,0.201805,-0.165149
0.08,0.03,0.19,0.156602,0.898117,0.572564,0.277221,-0.156602
0.08,0.04,0.1,0.380506,2.41059,2.01398,0.34828,-0.380506
0.08,0.04,0.11,0.348771,2.25249,1.92348,0.280683,-0.348771
0.08,0.04,0.12,0.321751,2.09497,1.82019,0.226445,-0.321751
0.08,0.04,0.13,0.298499,1.93834,1.70403,0.185985,-0.298499
0.08,0.04,0.14,0.2783,1.78192,1.57412,0.159468,-0.2783
0.08,0.04,0.15,0.260602,1.62397,1.42848,0.147154,-0.260602
0.08,0.04,0.16,0.244979,1.46144,1.26326,0.149852,-0.244979
0.08,0.04,0.17,0.231091,1.2889,1.07084,0.169719,-0.231091
0.08,0.04,0.18,0.218669,1.09489,0.834031,0.212522,-0.218669
0.08,0.04,0.19,0.207496,0.842083,0.494322,0.299429,-0.207496
0.08,0.05,0.1,0.463648,2.34097,1.97572,0.316918,-0.463648
0.08,0.05,0.11,0.426627,2.1891,1.88351,0.257254,-0.426627
0.08,0.05,0.12,0.394791,2.03704,1.77882,0.209887,-0.394791
0.08,0.05,0.13,0.367174,1.88494,1.66126,0.17535,-0.367174
0.08,0.05,0.14,0.343024,1.732,1.52967,0.153992,-0.343024
0.08,0.05,0.15,0.321751,1.57635,1.38169,0.146327,-0.321751
0.08,0.05,0.16,0.302885,1.41467,1.21282,0.153518,-0.302885
0.08,0.05,0.17,0.286051,1.24074,1.01406,0.178348,-0.286051
0.08,0.05,0.18,0.270947,1.04052,0.763886,0.228298,-0.270947
0.08,0.05,0.19,0.257324,0.756629,0.371851,0.336446,-0.257324
0.08,0.06,0.1,0.54042,2.25969,1.92788,0.283477,-0.54042
0.08,0.06,0.11,0.499347,2.11471,1.83387,0.232508,-0.499347
0.08,0.06,0.12,0.463648,1.96864,1.72757,0.19274,-0.463648
0.08,0.06,0.13,0.432408,1.82144,1.60827,0.164833,-0.432408
0.08,0.06,0.14,0.404892,1.67215,1.47446,0.149354,-0.404892
0.08,0.06,0.15,0.380506,1.51871,1.32326,0.14712,-0.380506
0.08,0.06,0.16,0.358771,1.35733,1.14924,0.15976,-0.358771
0.08,0.06,0.17,0.339293,1.18055,0.941226,0.190996,-0.339293
0.08,0.06,0.18,0.321751,0.96945,0.669766,0.251351,-0.321751
0.08,0.06,0.19,0.305879,0.577072,0.102323,0.426416,-0.305879
0.08,0.07,0.1,0.610726,2.16849,1.87006,0.250099,-0.610726
0.08,0.07,0.11,0.566729,2.03071,1.77419,0.208192,-0.566729
0.08,0.07,0.12,0.528074,1.89081,1.66604,0.176438,-0.528074
0.08,0.07,0.13,0.493941,1.74853,1.54456,0.155644,-0.493941
0.08,0.07,0.14,0.463648,1.60274,1.40779,0.14662,-0.463648
0.08,0.07,0.15,0.436627,1.45105,1.25216,0.150556,-0.436627
0.08,0.07,0.16,0.41241,1.2889,1.07084,0.169719,-0.41241
0.08,0.07,0.17,0.390607,1.10662,0.848956,0.209331,-0.390607
0.08,0.07,0.18,0.370891,0.874885,0.540324,0.286229,-0.370891
0.08,0.08,0.1,0.674741,2.06899,1.80187,0.21879,-0.674741
0.08,0.08,0.11,0.628796,1.93834,1.70403,0.185985,-0.628796
0.08,0.08,0.12,0.588003,1.80442,1.59368,0.162412,-0.588003
0.08,0.08,0.13,0.551655,1.66676,1.46939,0.14904,-0.551655
0.08,0.08,0.14,0.519146,1.52393,1.32863,0.146968,-0.519146
0.08,0.08,0.15,0.489957,1.373,1.16681,0.157863,-0.489957
0.08,0.08,0.16,0.463648,1.20813,0.974851,0.184946,-0.463648
0.08,0.08,0.17,0.439843,1.01536,0.730887,0.236144,-0.439843
0.08,0.08,0.18,0.418224,0.734109,0.338949,0.346828,-0.418224
0.08,0.09,0.1,0.732815,1.96254,1.72287,0.191339,-0.732815
0.08,0.09,0.11,0.68573,1.83858,1.6228,0.167443,-0.68573
0.08,0.09,0.12,0.643501,1.7101,1.50971,0.152051,-0.643501
0.08,0.09,0.13,0.605545,1.57635,1.38169,0.146327,-0.605545
0.08,0.09,0.14,0.571337,1.43546,1.2354,0.151729,-0.571337
0.08,0.09,0.15,0.54042,1.28358,1.06464,0.170606,-0.54042
0.08,0.09,0.16,0.512389,1.11245,0.856338,0.207775,-0.512389
0.08,0.09,0.17,0.486899,0.898117,0.572564,0.277221,-0.486899
0.08,0.1,0.1,0.785398,1.85008,1.63246,0.169288,-0.785398
0.08,0.1,0.11,0.737815,1.732,1.52967,0.153992,-0.737815
0.08,0.1,0.12,0.694738,1.60804,1.41298,0.146728,-0.694738
0.08,0.1,0.13,0.655696,1.47704,1.27979,0.148917,-0.655696
0.08,0.1,0.14,0.620249,1.33638,1.12553,0.162521,-0.620249
0.08,0.1,0.15,0.588003,1.18055,0.941226,0.190996,-0.588003
0.08,0.1,0.16,0.558599,0.99601,0.705263,0.242415,-0.558599
0.08,0.1,0.17,0.531724,0.722085,0.321275,0.352477,-0.531724
0.09,-0.1,0.1,-0.785398,1.80652,1.49534,0.262848,0.785398
0.09,-0.1,0.11,-0.737815,1.69042,1.39172,0.250373,0.737815
0.09,-0.1,0.12,-0.694738,1.56658,1.27221,0.246042,0.694738
0.09,-0.1,0.13,-0.655696,1.43313,1.13302,0.251778,0.655696
0.09,-0.1,0.14,-0.620249,1.28597,0.967076,0.27056,0.620249
0.09,-0.1,0.15,-0.588003,1.11539,0.758591,0.308466,0.588003
0.09,-0.1,0.16,-0.558599,0.888188,0.454571,0.385286,0.558599
0.09,-0.09,0.1,-0.732815,1.91552,1.58528,0.281912,0.732815
0.09,-0.09,0.11,-0.68573,1.79529,1.48567,0.261287,0.68573
0.09,-0.09,0.12,-0.643501,1.6687,1.37143,0.248941,0.643501
0.09,-0.09,0.13,-0.605545,1.53456,1.2398,0.246434,0.605545
0.09,-0.09,0.14,-0.571337,1.39011,1.08586,0.255922,0.571337
0.09,-0.09,0.15,-0.54042,1.2293,0.899728,0.281245,0.54042
0.09,-0.09,0.16,-0.512389,1.03647,0.656364,0.331773,0.512389
0.09,-0.09,0.17,-0.486899,0.721317,0.212424,0.46056,0.486899
0.09,-0.08,0.1,-0.674741,2.01735,1.66294,0.306076,0.674741
0.09,-0.08,0.11,-0.628796,1.89219,1.56662,0.277237,0.628796
0.09,-0.08,0.12,-0.588003,1.76184,1.45642,0.257086,0.588003
0.09,-0.08,0.13,-0.551655,1.62552,1.33024,0.246944,0.551655
0.09,-0.08,0.14,-0.519146,1.48124,1.18444,0.248467,0.519146
0.09,-0.08,0.15,-0.489957,1.32476,1.01208,0.264348,0.489957
0.09,-0.08,0.16,-0.463648,1.14641,0.797777,0.300298,0.463648
0.09,-0.08,0.17,-0.439843,0.914699,0.491573,0.374793,0.439843
0.09,-0.07,0.1,-0.610726,2.11137,1.72926,0.333771,0.610726
0.09,-0.07,0.11,-0.566729,1.98088,1.63583,0.296722,0.566729
0.09,-0.07,0.12,-0.528074,1.84617,1.52887,0.268962,0.528074
0.09,-0.07,0.13,-0.493941,1.70679,1.40682,0.251639,0.493941
0.09,-0.07,0.14,-0.463648,1.56124,1.26685,0.246064,0.463648
0.09,-0.07,0.15,-0.436627,1.40628,1.10372,0.254233,0.436627
0.09,-0.07,0.16,-0.41241,1.23505,0.906643,0.280074,0.41241
0.09,-0.07,0.17,-0.390607,1.02953,0.6472,0.333996,0.390607
0.09,-0.07,0.18,-0.370891,0.65026,0.104445,0.497482,0.370891
0.09,-0.06,0.1,-0.54042,2.19659,1.78496,0.36329,0.54042
0.09,-0.06,0.11,-0.499347,2.06069,1.69415,0.318205,0.499347
0.09,-0.06,0.12,-0.463648,1.92139,1.58992,0.283138,0.463648
0.09,-0.06,0.13,-0.432408,1.77852,1.47109,0.259097,0.432408
0.09,-0.06,0.14,-0.404892,1.6309,1.33543,0.247131,0.404892
0.09,-0.06,0.15,-0.380506,1.47591,1.17881,0.248765,0.380506
0.09,-0.06,0.16,-0.358771,1.30821,0.992989,0.266888,0.358771
0.09,-0.06,0.17,-0.339293,1.11539,0.758591,0.308466,0.339293
0.09,-0.06,0.18,-0.321751,0.849761,0.40022,0.401208,0.321751
0.09,-0.05,0.1,-0.463648,2.27178,1.83065,0.392795,0.463648
0.09,-0.05,0.11,-0.426627,2.13071,1.74227,0.340103,0.426627
0.09,-0.05,0.12,-0.394791,1.98692,1.64037,0.298216,0.394791
0.09,-0.05,0.13,-0.367174,1.84047,1.52411,0.268026,0.367174
0.09,-0.05,0.14,-0.343024,1.69042,1.39172,0.250373,0.343024
0.09,-0.05,0.15,-0.321751,1.53456,1.2398,0.246434,0.321751
0.09,-0.05,0.16,-0.302885,1.36846,1.0617,0.25843,0.302885
0.09,-0.05,0.17,-0.286051,1.18256,0.842734,0.291491,0.286051
0.09,-0.05,0.18,-0.270947,0.947767,0.537167,0.362268,0.270947
0.09,-0.04,0.1,-0.380506,2.33563,1.86691,0.420384,0.380506
0.09,-0.04,0.11,-0.348771,2.1899,1.78074,0.360821,0.348771
0.09,-0.04,0.12,-0.321751,2.042,1.68083,0.312842,0.321751
0.09,-0.04,0.13,-0.298499,1.89219,1.56662,0.277237,0.298499
0.09,-0.04,0.14,-0.2783,1.73972,1.43671,0.254678,0.2783
0.09,-0.04,0.15,-0.260602,1.58262,1.28821,0.246078,0.260602
0.09,-0.04,0.16,-0.244979,1.41704,1.11551,0.253198,0.244979
0.09,-0.04,0.17,-0.231091,1.23505,0.906643,0.280074,0.231091
0.09,-0.04,0.18,-0.218669,1.01544,0.628511,0.338594,0.218669
0.09,-0.03,0.1,-0.291457,2.38684,1.89431,0.444201,0.291457
0.09,-0.03,0.11,-0.266252,2.23723,1.81006,0.378836,0.266252
0.09,-0.03,0.12,-0.244979,2.08587,1.71178,0.325754,0.244979
0.09,-0.03,0.13,-0.226799,1.93317,1.59917,0.285662,0.226799
0.09,-0.03,0.14,-0.211093,1.77852,1.47109,0.259097,0.211093
0.09,-0.03,0.15,-0.197396,1.62014,1.32504,0.246774,0.197396
0.09,-0.03,0.16,-0.185348,1.45454,1.15608,0.250132,0.185348
0.09,-0.03,0.17,-0.174672,1.27476,0.953912,0.272521,0.174672
0.09,-0.03,0.18,-0.165149,1.06361,0.691926,0.32335,0.165149
0.09,-0.03,0.19,-0.156602,0.721317,0.212424,0.46056,0.156602
0.09,-0.02,0.1,-0.197396,2.42431,1.9134,0.462576,0.197396
0.09,-0.02,0.11,-0.179853,2.27178,1.83065,0.392795,0.179853
0.09,-0.02,0.12,-0.165149,2.11779,1.73361,0.335851,0.165149
0.09,-0.02,0.13,-0.152649,1.96287,1.62215,0.29239,0.152649
0.09,-0.02,0.14,-0.141897,1.80652,1.49534,0.262848,0.141897
0.09,-0.02,0.15,-0.132552,1.64707,1.35094,0.247799,0.132552
0.09,-0.02,0.16,-0.124355,1.48124,1.18444,0.248467,0.124355
0.09,-0.02,0.17,-0.117109,1.30267,0.98656,0.267775,0.117109
0.09,-0.02,0.18,-0.110657,1.09631,0.734215,0.313767,0.110657
0.09,-0.02,0.19,-0.104877,0.79416,0.320088,0.42574,0.104877
0.09,-0.01,0.1,-0.0996687,2.44715,1.92464,0.474177,0.0996687
0.09,-0.01,0.11,-0.0906599,2.29282,1.84286,0.401629,0.0906599
0.09,-0.01,0.12,-0.0831412,2.13719,1.74659,0.342276,0.0831412
0.09,-0.01,0.13,-0.0767719,1.98088,1.63583,0.296722,0.0767719
0.09,-0.01,0.14,-0.0713075,1.82344,1.50977,0.265343,0.0713075
0.09,-0.01,0.15,-0.0665682,1.66328,1.36632,0.248629,0.0665682
0.09,-0.01,0.16,-0.0624188,1.49724,1.20123,0.247676,0.0624188
0.09,-0.01,0.17,-0.0587558,1.31926,1.00575,0.265175,0.0587558
0.09,-0.01,0.18,-0.0554985,1.11539,0.758591,0.308466,0.0554985
0.09,-0.01,0.19,-0.0525831,0.828781,0.370191,0.410258,0.0525831
0.09,-1.04083e-17,0.1,-1.04083e-16,2.45482,1.92835,0.478144,1.04083e-16
0.09,-1.04083e-17,0.11,-9.46213e-17,2.29989,1.8469,0.404653,9.46213e-17
0.09,-1.04083e-17,0.12,-8.67362e-17,2.1437,1.75089,0.34448,8.67362e-17
0.09,-1.04083e-17,0.13,-8.00642e-17,1.98692,1.64037,0.298216,8.00642e-17
0.09,-1.04083e-17,0.14,-7.43453e-17,1.82911,1.51456,0.266216,7.43453e-17
0.09,-1.04083e-17,0.15,-6.93889e-17,1.6687,1.37143,0.248941,6.93889e-17
0.09,-1.04083e-17,0.16,-6.50521e-17,1.50257,1.2068,0.247447,6.50521e-17
0.09,-1.04083e-17,0.17,-6.12255e-17,1.32476,1.01208,0.264348,6.12255e-17
0.09,-1.04083e-17,0.18,-5.78241e-17,1.12167,0.766567,0.306767,5.78241e-17
0.09,-1.04083e-17,0.19,-5.47807e-17,0.839446,0.385488,0.405626,5.47807e-17
0.09,0.01,0.1,0.0996687,2.44715,1.92464,0.474177,-0.0996687
0.09,0.01,0.11,0.0906599,2.29282,1.84286,0.401629,-0.0906599
0.09,0.01,0.12,0.0831412,2.13719,1.74659,0.342276,-0.0831412
0.09,0.01,0.13,0.0767719,1.98088,1.63583,0.296722,-0.0767719
0.09,0.01,0.14,0.0713075,1.82344,1.50977,0.265343,-0.0713075
0.09,0.01,0.15,0.0665682,1.66328,1.36632,0.248629,-0.0665682
0.09,0.01,0.16,0.0624188,1.49724,1.20123,0.247676,-0.0624188
0.09,0.01,0.17,0.0587558,1.31926,1.00575,0.265175,-0.0587558
0.09,0.01,0.18,0.0554985,1.11539,0.758591,0.308466,-0.0554985
0.09,0.01,0.19,0.0525831,0.828781,0.370191,0.410258,-0.0525831
0.09,0.02,0.1,0.197396,2.42431,1.9134,0.462576,-0.197396
0.09,0.02,0.11,0.179853,2.27178,1.83065,0.392795,-0.179853
0.09,0.02,0.12,0.165149,2.11779,1.73361,0.335851,-0.165149
0.09,0.02,0.13,0.152649,1.96287,1.62215,0.29239,-0.152649
0.09,0.02,0.14,0.141897,1.80652,1.49534,0.262848,-0.141897
0.09,0.02,0.15,0.132552,1.64707,1.35094,0.247799,-0.132552
0.09,0.02,0.16,0.124355,1.48124,1.18444,0.248467,-0.124355
0.09,0.02,0.17,0.117109,1.30267,0.98656,0.267775,-0.117109
0.09,0.02,0.18,0.110657,1.09631,0.734215,0.313767,-0.110657
0.09,0.02,0.19,0.104877,0.79416,0.320088,0.42574,-0.104877
0.09,0.03,0.1,0.291457,2.38684,1.89431,0.444201,-0.291457
0.09,0.03,0.11,0.266252,2.23723,1.81006,0.378836,-0.266252
0.09,0.03,0.12,0.244979,2.08587,1.71178,0.325754,-0.244979
0.09,0.03,0.13,0.226799,1.93317,1.59917,0.285662,-0.226799
0.09,0.03,0.14,0.211093,1.77852,1.47109,0.259097,-0.211093
0.09,0.03,0.15,0.197396,1.62014,1.32504,0.246774,-0.197396
0.09,0.03,0.16,0.185348,1.45454,1.15608,0.250132,-0.185348
0.09,0.03,0.17,0.174672,1.27476,0.953912,0.272521,-0.174672
0.09,0.03,0.18,0.165149,1.06361,0.691926,0.32335,-0.165149
0.09,0.03,0.19,0.156602,0.721317,0.212424,0.46056,-0.156602
0.09,0.04,0.1,0.380506,2.33563,1.86691,0.420384,-0.380506
0.09,0.04,0.11,0.348771,2.1899,1.78074,0.360821,-0.348771
0.09,0.04,0.12,0.321751,2.042,1.68083,0.312842,-0.321751
0.09,0.04,0.13,0.298499,1.89219,1.56662,0.277237,-0.298499
0.09,0.04,0.14,0.2783,1.73972,1.43671,0.254678,-0.2783
0.09,0.04,0.15,0.260602,1.58262,1.28821,0.246078,-0.260602
0.09,0.04,0.16,0.244979,1.41704,1.11551,0.253198,-0.244979
0.09,0.04,0.17,0.231091,1.23505,0.906643,0.280074,-0.231091
0.09,0.04,0.18,0.218669,1.01544,0.628511,0.338594,-0.218669
0.09,0.05,0.1,0.463648,2.27178,1.83065,0.392795,-0.463648
0.09,0.05,0.11,0.426627,2.13071,1.74227,0.340103,-0.426627
0.09,0.05,0.12,0.394791,1.98692,1.64037,0.298216,-0.394791
0.09,0.05,0.13,0.367174,1.84047,1.52411,0.268026,-0.367174
0.09,0.05,0.14,0.343024,1.69042,1.39172,0.250373,-0.343024
0.09,0.05,0.15,0.321751,1.53456,1.2398,0.246434,-0.321751
0.09,0.05,0.16,0.302885,1.36846,1.0617,0.25843,-0.302885
0.09,0.05,0.17,0.286051,1.18256,0.842734,0.291491,-0.286051
0.09,0.05,0.18,0.270947,0.947767,0.537167,0.362268,-0.270947
0.09,0.06,0.1,0.54042,2.19659,1.78496,0.36329,-0.54042
0.09,0.06,0.11,0.499347,2.06069,1.69415,0.318205,-0.499347
0.09,0.06,0.12,0.463648,1.92139,1.58992,0.283138,-0.463648
0.09,0.06,0.13,0.432408,1.77852,1.47109,0.259097,-0.432408
0.09,0.06,0.14,0.404892,1.6309,1.33543,0.247131,-0.404892
0.09,0.06,0.15,0.380506,1.47591,1.17881,0.248765,-0.380506
0.09,0.06,0.16,0.358771,1.30821,0.992989,0.266888,-0.358771
0.09,0.06,0.17,0.339293,1.11539,0.758591,0.308466,-0.339293
0.09,0.06,0.18,0.321751,0.849761,0.40022,0.401208,-0.321751
